county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Madison County,FIRE & RESCUE TRAINING,797.0,187.0,802.0,185.0,822.0,,,,802.0,,180.0,658.0,0.0,136.0,808.0,178.0,Madison County,FIRE & RESCUE TRAINING
Madison County,FIRST BAPT_ MERIDANVILLE,779.0,744.0,739.0,769.0,762.0,,,747.0,750.0,,751.0,519.0,0.0,498.0,779.0,741.0,Madison County,FIRST BAPT_ MERIDANVILLE
Madison County,FIRST CHURH OF GOD MADISO,549.0,941.0,536.0,934.0,,,,1020.0,577.0,,902.0,287.0,0.0,598.0,568.0,916.0,Madison County,FIRST CHURH OF GOD MADISO
Madison County,FIRST MISSIONARY BAPTIST,1440.0,148.0,1441.0,144.0,1469.0,,,,1443.0,,137.0,1225.0,0.0,92.0,1447.0,141.0,Madison County,FIRST MISSIONARY BAPTIST
Madison County,GRACE UNITED METHODIST,1759.0,1118.0,1717.0,1142.0,1021.0,,,688.0,1749.0,,1099.0,1022.0,0.0,683.0,1755.0,1119.0,Madison County,GRACE UNITED METHODIST
Madison County,GURLEY SENIOR CENTER,165.0,642.0,154.0,640.0,,,,654.0,,,656.0,81.0,0.0,454.0,181.0,620.0,Madison County,GURLEY SENIOR CENTER
Madison County,HAMPTON COVE CHURCH,485.0,1191.0,424.0,1240.0,346.0,,,1213.0,325.0,,1271.0,167.0,0.0,746.0,503.0,1166.0,Madison County,HAMPTON COVE CHURCH
Madison County,HAROLD HARBIN GYM,313.0,1097.0,290.0,1113.0,205.0,,,1120.0,280.0,,1105.0,161.0,0.0,777.0,305.0,1100.0,Madison County,HAROLD HARBIN GYM
Madison County,HARVEST BAPTIST CHURCH,1060.0,903.0,1050.0,901.0,1003.0,,,159.0,1067.0,,879.0,712.0,0.0,574.0,1083.0,880.0,Madison County,HARVEST BAPTIST CHURCH
Madison County,HILLWOOD BAPTIST CHURCH,1039.0,1446.0,1001.0,1464.0,1111.0,,6.0,1342.0,,,1581.0,523.0,0.0,932.0,1060.0,1425.0,Madison County,HILLWOOD BAPTIST CHURCH
