county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP,county_id,original_precinct_name
Mobile County,SARALAND CIVIC CTR #1,218.0,821.0,205.0,821.0,263.0,,6.0,143.0,,,843.0,132.0,1.0,622.0,197.0,837.0,Mobile County,SARALAND CIVIC CTR #1
Mobile County,SARALAND CIVIC CTR #2,56.0,226.0,49.0,232.0,76.0,,2.0,38.0,,,240.0,38.0,0.0,175.0,50.0,230.0,Mobile County,SARALAND CIVIC CTR #2
Mobile County,SATSUMA HIGH SCHOOL #1,241.0,1060.0,210.0,1084.0,223.0,,31.0,708.0,,,1099.0,143.0,1.0,792.0,197.0,1102.0,Mobile County,SATSUMA HIGH SCHOOL #1
Mobile County,SATSUMA HIGH SCHOOL #2,80.0,385.0,71.0,393.0,73.0,,15.0,257.0,,,397.0,54.0,0.0,288.0,72.0,394.0,Mobile County,SATSUMA HIGH SCHOOL #2
Mobile County,SATSUMA HIGH SCHOOL #3,177.0,775.0,158.0,788.0,164.0,,14.0,541.0,,,797.0,101.0,1.0,558.0,154.0,798.0,Mobile County,SATSUMA HIGH SCHOOL #3
Mobile County,SEMMES COMM CTR #1,140.0,673.0,123.0,682.0,0.0,,,702.0,0.0,,704.0,78.0,0.0,527.0,121.0,688.0,Mobile County,SEMMES COMM CTR #1
Mobile County,SEMMES COMM CTR #2,90.0,443.0,77.0,452.0,0.0,,,471.0,0.0,,472.0,43.0,0.0,359.0,78.0,452.0,Mobile County,SEMMES COMM CTR #2
Mobile County,SEMMES FIRST BAPTIST CH #1,370.0,488.0,363.0,488.0,0.0,,,540.0,0.0,,539.0,262.0,0.0,378.0,362.0,492.0,Mobile County,SEMMES FIRST BAPTIST CH #1
Mobile County,SEMMES FIRST BAPTIST CH #2,344.0,507.0,338.0,510.0,0.0,,,540.0,0.0,,537.0,251.0,0.0,374.0,332.0,516.0,Mobile County,SEMMES FIRST BAPTIST CH #2
Mobile County,SEMMES FIRST BAPTIST CH #3,322.0,396.0,316.0,398.0,0.0,,,430.0,0.0,,429.0,210.0,0.0,304.0,313.0,400.0,Mobile County,SEMMES FIRST BAPTIST CH #3
Mobile County,SEVEN HILLS BAPTIST #1,258.0,558.0,243.0,567.0,,,,598.0,,,586.0,159.0,0.0,418.0,239.0,574.0,Mobile County,SEVEN HILLS BAPTIST #1
Mobile County,SEVEN HILLS BAPTIST #2,335.0,633.0,313.0,649.0,,,,682.0,,,681.0,217.0,0.0,472.0,310.0,658.0,Mobile County,SEVEN HILLS BAPTIST #2
Mobile County,SEVEN HILLS BAPTIST #3,345.0,580.0,331.0,587.0,,,,634.0,,,633.0,225.0,0.0,428.0,324.0,591.0,Mobile County,SEVEN HILLS BAPTIST #3
Mobile County,SEVEN HILLS CTR FIRE #1,73.0,354.0,59.0,367.0,,,,370.0,,,372.0,36.0,0.0,286.0,58.0,369.0,Mobile County,SEVEN HILLS CTR FIRE #1
Mobile County,SEVEN HILLS CTR FIRE #2,75.0,349.0,65.0,358.0,,,,373.0,,,373.0,36.0,0.0,276.0,66.0,359.0,Mobile County,SEVEN HILLS CTR FIRE #2
Mobile County,SHELTON BEACH RD BAPTIST #1,198.0,344.0,193.0,346.0,203.0,,2.0,84.0,,,360.0,137.0,0.0,253.0,188.0,353.0,Mobile County,SHELTON BEACH RD BAPTIST #1
Mobile County,SHELTON BEACH RD BAPTIST #2,193.0,346.0,195.0,339.0,203.0,,6.0,75.0,,,367.0,138.0,0.0,258.0,181.0,357.0,Mobile County,SHELTON BEACH RD BAPTIST #2
Mobile County,SONRISE BAPTIST CH #1,189.0,394.0,169.0,408.0,0.0,,,431.0,0.0,,432.0,118.0,0.0,285.0,165.0,416.0,Mobile County,SONRISE BAPTIST CH #1
